Time,Node,State,Running jobs,Expected jobs
1.67048e+06,Syn_5,allocated,257,none
1.67048e+06,Syn_6,allocated,257,none
1.67048e+06,Syn_7,allocated,257,none
1.67048e+06,Syn_8,allocated,257,none
1.67048e+06,Syn_9,allocated,257,none
1.67185e+06,Syn_0,free,none,none
1.67185e+06,Syn_1,free,none,none
1.67185e+06,Syn_13,free,none,none
1.67185e+06,Syn_15,free,none,none
1.67185e+06,Syn_16,free,none,none
1.67185e+06,Syn_17,free,none,none
1.67185e+06,Syn_2,free,none,none
1.67185e+06,Syn_20,free,none,none
1.67185e+06,Syn_0,allocated,258,none
1.67185e+06,Syn_1,allocated,258,none
1.67185e+06,Syn_13,allocated,258,none
1.67185e+06,Syn_15,allocated,258,none
1.67185e+06,Syn_16,allocated,258,none
1.67185e+06,Syn_17,allocated,258,none
1.67185e+06,Syn_2,allocated,258,none
1.67185e+06,Syn_20,allocated,258,none
1.67384e+06,Syn_18,free,none,none
1.67384e+06,Syn_19,free,none,none
1.67384e+06,Syn_21,free,none,none
1.67384e+06,Syn_22,free,none,none
1.67384e+06,Syn_25,free,none,none
1.67384e+06,Syn_26,free,none,none
1.67384e+06,Syn_27,free,none,none
1.67384e+06,Syn_28,free,none,none
1.67384e+06,Syn_18,allocated,259,none
1.67384e+06,Syn_19,allocated,259,none
1.67384e+06,Syn_21,allocated,259,none
1.67384e+06,Syn_22,allocated,259,none
1.67384e+06,Syn_25,allocated,259,none
1.67384e+06,Syn_26,allocated,259,none
1.67384e+06,Syn_27,allocated,259,none
1.67384e+06,Syn_28,allocated,259,none
1.70448e+06,Syn_10,free,none,none
1.70448e+06,Syn_11,free,none,none
1.70448e+06,Syn_12,free,none,none
1.70448e+06,Syn_14,free,none,none
1.70448e+06,Syn_29,free,none,none
1.70448e+06,Syn_3,free,none,none
1.70448e+06,Syn_30,free,none,none
1.70448e+06,Syn_31,free,none,none
1.70448e+06,Syn_10,allocated,260,none
1.70448e+06,Syn_11,allocated,260,none
1.70448e+06,Syn_12,allocated,260,none
1.70448e+06,Syn_14,allocated,260,none
1.70448e+06,Syn_29,allocated,261,none
1.70448e+06,Syn_3,allocated,261,none
1.70765e+06,Syn_23,free,none,none
1.70765e+06,Syn_24,free,none,none
1.70765e+06,Syn_4,free,none,none
1.70765e+06,Syn_5,free,none,none
1.70765e+06,Syn_6,free,none,none
1.70765e+06,Syn_7,free,none,none
1.70765e+06,Syn_8,free,none,none
1.70765e+06,Syn_9,free,none,none
1.70765e+06,Syn_23,allocated,262,none
1.70765e+06,Syn_24,allocated,262,none
1.70765e+06,Syn_30,allocated,262,none
1.70765e+06,Syn_31,allocated,262,none
1.70765e+06,Syn_4,allocated,262,none
1.70765e+06,Syn_5,allocated,262,none
1.70765e+06,Syn_6,allocated,262,none
1.70765e+06,Syn_7,allocated,262,none
1.70782e+06,Syn_0,free,none,none
1.70782e+06,Syn_1,free,none,none
1.70782e+06,Syn_13,free,none,none
1.70782e+06,Syn_15,free,none,none
1.70782e+06,Syn_16,free,none,none
1.70782e+06,Syn_17,free,none,none
1.70782e+06,Syn_2,free,none,none
1.70782e+06,Syn_20,free,none,none
1.70782e+06,Syn_0,allocated,263,none
1.70782e+06,Syn_1,allocated,263,none
1.70782e+06,Syn_13,allocated,263,none
1.70782e+06,Syn_15,allocated,263,none
